geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt21549	0	0	0	0	0	0	0	0	0	0
Throt21548	0	0	0	0	0	0	0	0	0	0
Throt8486	0	4	0	2	0	3	0	0	0	0
Throt8487	23	30	36	2	12	16	20	10	2	15
Throt8484	0	5	4	3	0	1	1	1	0	0
Throt8485	1	0	0	0	0	0	0	0	0	0
Throt8482	0	2	1	0	1	6	0	0	11	0
Throt8483	0	1	3	1	2	0	0	0	0	2
Throt8480	998	1007	162	750	15	58	19	13	55	16
Throt8481	0	0	0	0	0	0	0	0	0	0
Throt8488	2	3	1	1	1	0	1	0	2	0
Throt8489	166	243	226	81	180	71	72	113	92	101
Throt7339	1757	3929	3190	556	715	1779	1431	1687	522	1316
Throt7338	0	0	0	0	0	0	0	0	0	0
Throt7331	0	0	0	1	0	0	0	0	2	0
Throt7330	0	0	0	0	0	0	0	0	1	0
Throt7333	0	2	0	1	0	0	0	0	2	0
Throt7332	2	3	1	2	0	0	0	0	0	0
Throt7335	0	4	2	1	0	0	0	1	2	1
Throt7334	0	13	1	1	1	3	1	2	6	0
Throt7337	0	1	0	0	0	1	0	0	0	0
Throt7336	0	4	1	0	0	1	2	1	1	2
Throt8738	1	1	0	0	0	0	0	0	0	0
Throt8739	1	11	0	0	0	1	0	2	3	0
Throt8734	0	0	0	0	0	0	0	0	0	0
Throt8735	12	5	15	3	5	3	0	4	1	2
Throt8736	0	2	0	0	0	0	0	0	1	0
Throt8737	0	0	0	0	0	0	0	0	0	0
Throt8730	0	1	0	0	0	2	0	0	1	0
Throt8731	0	2	0	0	0	0	0	0	1	0
Throt8732	20	26	26	4	7	6	7	7	8	9
Throt8733	0	0	1	0	0	0	0	0	0	0
Throt1858	32	175	7	7	6	6	3	3	1	0
Throt1859	0	0	0	0	0	1	0	0	0	0
Throt1856	0	0	0	0	0	1	0	0	0	0
Throt1857	0	0	3	1	0	1	1	0	4	0
Throt1854	4	2	0	0	0	0	0	0	0	0
Throt1855	0	0	0	0	0	1	0	0	0	0
Throt1852	1	2	0	0	0	0	0	0	1	0
Throt1853	3	2	0	0	0	0	0	0	0	0
Throt1850	0	17	5	0	2	3	5	2	8	2
Throt1851	0	19	0	0	0	1	1	1	4	1
Throt17519	0	0	0	0	0	0	0	0	0	0
Throt17518	0	0	0	2	0	0	0	0	0	0
Throt12749	3	4	0	1	1	1	1	1	2	1
Throt12748	1	0	0	0	0	0	0	0	1	0
Throt17511	0	0	0	0	0	0	0	0	0	0
Throt17510	0	3	0	0	0	0	0	0	0	0
Throt17513	0	6	0	0	0	0	0	0	1	0
Throt17512	0	0	0	0	1	0	0	0	0	0
Throt17515	866	470	518	349	264	1047	207	215	580	202
Throt17514	0	6	0	0	0	0	0	0	0	0
Throt17517	2	3	2	3	1	0	0	0	1	0
Throt17516	72	88	67	19	31	46	13	29	9	29
Throt11218	63	81	101	34	73	33	41	38	42	47
Throt11219	0	2	0	0	0	0	0	0	1	0
Throt11214	0	10	1	1	2	1	0	0	0	0
Throt11215	0	1	0	0	0	0	0	0	0	0
Throt11216	0	2	0	0	2	0	0	0	0	0
Throt11217	0	0	1	0	0	6	0	0	1	0
Throt11210	609	1051	750	336	682	463	401	501	274	472
Throt11211	8663	13019	9316	4140	8190	5747	4616	6261	3152	5969
Throt11212	0	4	8	0	1	3	0	5	7	2
Throt11213	0	2	0	0	0	1	0	0	0	1
Throt19023	0	1	2	0	0	0	0	0	2	0
Throt19022	2	1	1	0	0	0	1	0	0	0
Throt19021	2	4	1	3	0	1	0	0	0	0
Throt19020	0	0	1	1	0	0	0	0	0	0
Throt19027	0	2	1	0	0	0	3	0	2	0
Throt19026	0	3	2	0	0	0	0	0	1	0
Throt19025	41	20	47	12	18	10	26	13	15	15
Throt19024	0	0	0	0	0	0	0	0	0	0
Throt19029	1	4	5	1	1	2	0	1	1	0
Throt19028	0	1	0	0	0	0	0	0	2	0
Throt1278	221	58	45	7	9	22	10	7	15	9
Throt1279	119	31	45	5	10	16	7	4	7	7
Throt1272	125	19	23	3	11	5	7	8	6	6
Throt1273	26	34	8	2	9	4	0	1	0	0
Throt1270	1	14	0	3	1	5	5	1	3	0
Throt1271	0	6	0	2	4	2	2	1	2	0
Throt1276	3	15	9	1	2	3	0	1	3	0
Throt1277	2	37	4	6	11	6	1	1	4	3
Throt1274	559	124	98	7	19	21	7	14	20	22
Throt1275	5	66	6	7	9	19	3	4	8	1
Throt9469	0	4	0	0	0	1	1	0	0	0
Throt9468	1	1	1	0	2	0	0	0	5	3
Throt9467	35	38	57	9	18	16	16	19	16	19
Throt9466	0	0	0	0	1	0	0	0	0	0
Throt9465	1	0	2	0	0	0	0	0	0	0
Throt9464	0	0	0	0	0	0	0	0	0	0
Throt9463	0	1	0	1	0	0	0	1	0	0
Throt9462	0	0	0	0	0	0	0	0	0	0
Throt9461	0	1	0	0	0	0	0	0	0	0
Throt9460	2	4	3	2	5	2	0	1	1	4
Throt13506	0	0	2	0	0	0	0	0	0	2
Throt4739	8	13	1	2	0	2	0	0	6	0
Throt13504	0	2	0	0	0	0	0	0	0	0
Throt13505	122	336	399	65	116	125	109	122	547	155
Throt13502	0	8	0	1	2	2	1	0	2	2
Throt13503	0	2	0	0	0	0	0	0	0	0
Throt13500	0	3	0	0	0	1	0	0	1	1
Throt13501	0	1	0	2	3	2	0	3	2	1
Throt4730	2	3	11	0	1	6	2	0	2	1
Throt4731	3	4	0	1	0	1	0	0	0	1
Throt4732	2	1	0	0	1	0	0	0	1	0
Throt4733	0	1	0	0	0	0	0	0	0	0
Throt4734	25	6	6	0	3	0	0	3	3	2
Throt4735	0	4	0	1	0	3	0	0	4	0
Throt13508	13	10	18	6	12	7	11	5	15	8
Throt13509	7	16	18	3	6	10	3	3	1	4
Throt15791	2	3	1	0	0	0	0	0	0	0
Throt2778	0	2	0	1	0	0	0	0	1	0
Throt2779	0	13	3	1	0	0	2	3	1	0
Throt2776	0	1	0	0	0	1	0	0	0	0
Throt2777	1	2	0	0	1	0	0	0	0	0
Throt2774	63	46	18	1	10	4	0	3	0	2
Throt2775	0	0	2	0	0	0	0	0	1	0
Throt2772	4	10	1	2	2	5	1	0	4	0
Throt2773	0	2	0	0	0	0	0	0	1	0
Throt2770	0	0	0	0	0	0	0	0	0	0
Throt2771	9	132	4	8	1	5	7	3	4	4
Throt15792	0	4	0	1	0	1	0	0	0	0
Throt15829	154	355	310	55	62	179	145	124	58	123
Throt15828	0	0	0	1	2	0	1	1	0	0
Throt15827	0	0	0	0	0	0	0	0	0	0
Throt15826	0	0	0	0	0	0	0	0	0	0
Throt15825	0	3	1	0	0	0	0	0	1	1
Throt15824	0	5	0	0	0	0	0	0	0	0
Throt15823	0	1	6	0	0	0	0	0	0	0
Throt15822	0	3	0	1	0	1	0	0	0	0
Throt15821	1	18	1	2	1	12	0	0	6	1
Throt15820	55	56	51	14	13	9	46	13	14	7
Throt15797	0	2	2	0	3	0	0	0	1	0
Throt4953	2	3	1	3	3	1	0	0	2	1
Throt11720	0	0	0	0	0	0	0	0	0	0
Throt2198	4	9	3	1	1	1	1	0	2	0
Throt2199	22	16	20	0	11	4	1	1	1	2
Throt11721	0	2	0	0	0	0	0	0	0	0
Throt2192	13	8	6	1	1	5	0	1	0	0
Throt2193	0	0	0	1	0	0	0	0	0	0
Throt2190	4	1	3	0	0	0	0	1	0	0
Throt2191	2	0	1	1	0	0	0	1	0	0
Throt2196	0	0	0	0	0	0	0	0	0	0
Throt2197	15	8	6	0	0	2	0	1	2	0
Throt2194	5	37	8	3	4	13	5	4	17	3
Throt2195	0	0	0	0	0	0	0	0	1	0
Throt11723	275	408	439	168	346	180	195	191	136	189
Throt11724	0	5	0	1	6	2	0	1	3	2
Throt11725	0	1	0	0	1	0	0	0	3	2
Throt3821	6	11	5	3	1	5	1	1	9	0
Throt3820	0	14	7	1	1	1	1	2	2	0
Throt3823	5	1	12	1	13	1	1	4	9	1
Throt3822	21	14	32	15	54	21	7	11	35	3
Throt3825	11	4	8	0	0	1	1	0	0	0
Throt11726	0	0	0	0	0	0	0	0	2	0
Throt3827	0	11	2	0	0	1	0	0	8	0
Throt3826	9	0	4	0	0	0	1	0	0	0
Throt3829	3318	4622	3696	1322	3068	1588	1569	1776	1177	1969
Throt3828	730	1252	931	309	732	363	404	464	319	503
Throt16115	0	1	0	0	0	0	0	0	0	0
Throt18609	0	4	2	2	3	4	1	0	0	0
Throt22094	0	0	0	0	0	0	0	0	0	0
Throt22095	0	0	0	0	0	0	0	0	0	0
Throt22096	0	0	0	0	0	0	0	0	0	0
Throt22097	0	0	0	0	0	0	0	0	0	0
Throt22090	0	0	0	0	0	0	0	0	0	0
Throt22091	0	0	0	0	0	0	0	0	0	0
Throt22092	0	0	0	0	0	0	0	0	0	0
Throt22093	0	0	0	0	0	0	0	0	0	0
Throt22098	0	0	0	0	0	0	0	0	0	0
Throt22099	0	0	0	0	0	0	0	0	0	0
Throt6141	1	1	6	0	1	6	1	0	3	2
Throt6140	37	63	63	7	34	15	23	32	13	18
Throt6143	2608	4004	3267	1138	2407	1328	1400	1528	1069	1603
Throt6142	7	14	6	2	4	1	3	0	4	2
Throt6145	3	19	3	9	8	4	2	8	6	10
Throt6144	115	200	145	62	108	76	65	87	47	62
Throt3315	15	42	43	11	18	19	16	10	17	15
Throt6146	0	5	0	1	0	1	0	1	2	3
Throt16620	0	0	0	0	2	0	0	0	0	0
Throt16621	10	15	11	3	5	8	7	0	3	1
Throt16622	0	2	1	0	0	1	0	0	0	0
Throt16623	0	2	0	0	1	1	0	0	3	0
Throt16624	3	2	2	0	5	1	1	1	2	1
Throt16625	0	0	1	0	1	0	0	0	0	0
Throt16626	0	0	0	0	0	0	0	0	0	0
Throt16627	0	0	0	0	0	0	0	0	0	0
Throt16628	0	0	0	0	0	0	0	0	0	0
Throt16629	0	7	0	1	0	1	0	0	0	0
Throt21039	0	0	0	0	0	0	0	0	0	0
Throt21038	0	0	0	0	0	0	0	0	0	0
Throt21033	0	0	0	0	0	0	0	0	0	0
Throt21032	0	0	0	0	0	0	0	0	0	0
Throt21031	0	0	0	0	0	0	0	0	0	0
Throt21030	0	0	0	0	0	0	0	0	0	0
Throt21037	0	0	0	0	0	0	0	0	0	0
Throt21036	0	0	0	0	0	0	0	0	0	0
Throt21035	0	0	0	0	0	0	0	0	0	0
Throt21034	0	0	0	0	0	0	0	0	0	0
Throt19221	0	1	0	0	0	0	0	0	0	0
Throt19220	0	2	0	0	0	0	0	0	0	0
Throt19223	0	0	0	0	0	0	0	0	0	0
Throt19222	0	1	0	1	0	0	0	0	0	0
Throt19225	0	1	1	0	0	0	0	2	1	0
Throt19224	0	0	0	0	0	0	0	0	0	0
Throt19227	0	3	3	0	0	1	1	2	1	1
Throt19226	0	0	1	0	0	0	0	0	0	0
Throt19229	0	0	0	0	0	0	0	0	0	0
Throt19228	2	4	0	1	0	0	0	0	2	0
Throt10507	0	0	0	0	0	1	0	0	0	0
Throt10506	0	0	0	0	1	0	1	0	0	0
Throt10505	0	0	0	0	0	1	0	0	0	0
Throt10504	11	11	7	4	6	5	3	2	13	0
Throt10503	0	6	0	0	0	0	1	0	1	1
Throt10502	3	18	4	4	5	5	1	1	8	0
Throt10501	2	1	0	0	0	0	0	0	0	0
Throt10500	0	1	0	0	0	0	0	0	0	0
Throt10509	6	0	5	2	1	5	1	3	4	0
Throt10508	0	0	0	0	0	0	0	0	0	0
Throt1294	4	12	3	2	0	0	1	1	0	0
Throt10450	4	2	1	0	2	0	1	1	2	0
Throt10453	3	4	3	4	0	0	3	0	1	1
Throt10452	4	1	1	0	2	0	1	1	2	0
Throt1290	16	27	5	6	3	4	2	0	1	1
Throt699	3779	2194	2228	1405	1242	4281	982	972	2689	1137
Throt10457	0	0	0	1	0	0	1	0	0	0
Throt10456	0	0	0	1	0	0	1	0	0	0
Throt10459	62	103	110	32	40	53	47	43	28	29
Throt308	0	4	0	0	0	4	0	0	2	0
Throt309	3	1	4	2	2	2	3	0	5	2
Throt10458	2	3	0	1	0	1	0	0	1	0
Throt302	379	377	68	158	27	48	24	17	63	17
Throt303	0	0	1	0	0	0	0	0	0	0
Throt300	34	22	13	10	5	2	1	0	3	2
Throt301	0	0	0	0	0	0	0	0	0	0
Throt306	91	90	23	20	14	12	3	5	13	5
Throt307	0	3	2	0	0	3	2	0	2	0
Throt304	23	34	39	10	26	21	15	6	16	16
Throt305	1233	1065	141	433	28	39	22	8	36	18
Throt20801	0	0	0	0	0	0	0	0	0	0
Throt20800	0	0	0	0	0	0	0	0	0	0
Throt20803	0	0	0	0	0	0	0	0	0	0
Throt20802	0	0	0	0	0	0	0	0	0	0
Throt20805	0	0	0	0	0	0	0	0	0	0
Throt20804	0	0	0	0	0	0	0	0	0	0
Throt20807	5611	8072	5755	2615	5103	3714	2886	4261	2034	3794
Throt20806	0	0	0	0	0	0	0	0	0	0
Throt20809	0	0	0	0	0	0	0	0	0	0
Throt20808	0	0	0	0	0	0	0	0	0	0
Throt691	5	5	3	5	7	9	1	1	2	0
Throt12264	933	1416	897	384	794	573	455	735	382	656
Throt12265	2	3	0	1	0	2	1	1	6	1
Throt6495	0	0	0	0	0	0	0	0	0	0
Throt6494	0	0	0	0	0	1	0	0	0	0
Throt17999	1	3	3	0	6	5	2	1	4	0
Throt17998	1	7	6	3	8	13	2	1	8	1
Throt17995	0	0	0	0	0	0	0	0	0	0
Throt17994	12	17	13	2	9	5	2	4	10	4
Throt17997	0	3	0	4	3	0	2	1	3	0
Throt17996	0	0	0	0	0	0	0	0	0	0
Throt17991	0	2	1	0	0	0	0	0	0	0
Throt17990	0	0	0	0	0	0	0	0	0	0
Throt17993	3	1	2	0	3	1	0	0	2	0
Throt17992	6	1	1	0	3	2	1	0	4	0
Throt12262	0	1	1	0	0	1	0	0	0	0
Throt12263	1	1	0	0	3	0	1	0	0	0
Throt9074	11	0	7	0	9	2	0	1	3	1
Throt9075	5	0	0	0	1	2	0	0	3	0
Throt9076	0	1	0	0	0	0	0	0	0	0
Throt9077	0	1	0	0	0	0	0	0	1	0
Throt9070	0	3	1	0	0	0	0	1	0	1
Throt9071	0	0	0	0	0	0	0	0	0	0
Throt9072	0	0	0	0	0	0	0	0	0	0
Throt9073	1	6	4	2	0	0	2	2	3	3
Throt9078	0	10	1	2	0	1	1	0	0	0
Throt9079	0	0	0	0	0	0	0	0	0	0
Throt7366	1	6	0	0	0	0	0	0	5	0
Throt7367	1	5	4	0	2	2	0	0	2	0
Throt11797	0	2	0	0	0	1	0	0	1	0
Throt7365	0	0	0	0	0	0	0	0	0	0
Throt8789	0	2	0	0	2	1	0	0	3	0
Throt11790	0	0	0	0	0	0	0	0	0	0
Throt21868	2	0	0	2	2	1	0	2	2	0
Throt17338	716	1138	1034	348	785	381	439	473	341	502
Throt11793	323	472	419	144	149	124	171	146	111	158
Throt17331	0	0	0	0	0	0	0	0	0	0
Throt17330	1	11	1	3	0	1	1	0	3	2
Throt17333	2	0	0	0	0	1	0	0	0	0
Throt21863	0	0	0	0	0	0	0	0	0	0
Throt21864	0	0	0	0	0	0	0	0	0	0
Throt17334	0	0	0	0	0	0	0	0	0	0
Throt17337	2	6	4	1	2	2	1	4	2	2
Throt17336	0	1	0	0	0	0	0	0	1	0
Throt14972	0	0	0	0	0	0	0	0	1	0
Throt14973	0	2	0	0	1	1	0	0	0	1
Throt14970	0	2	0	1	0	1	0	0	0	0
Throt14971	7	18	14	3	5	2	0	2	2	0
Throt14976	0	2	0	0	0	0	0	0	0	1
Throt14977	0	4	0	0	0	0	0	1	1	0
Throt14974	14	29	18	1	17	15	6	9	6	17
Throt14975	0	3	0	0	0	0	0	0	0	1
Throt14978	0	5	0	0	0	0	1	0	0	0
Throt14979	2	18	2	0	0	2	0	0	2	0
Throt8787	0	4	0	1	0	1	0	0	0	0
Throt8786	8	1	12	1	11	1	0	5	1	1
Throt11799	0	0	2	0	0	1	0	0	0	0
Throt14313	124	186	185	55	129	48	71	94	55	73
Throt8783	0	4	1	1	0	0	0	0	0	0
Throt8782	0	6	1	0	0	0	0	0	0	0
Throt20023	0	3	0	0	0	0	4	3	1	1
Throt20022	0	0	0	0	0	0	0	0	0	0
Throt20021	0	0	0	0	0	0	0	0	0	0
Throt20020	2	0	0	0	0	0	0	0	0	0
Throt20027	68	100	84	23	33	19	45	18	17	28
Throt20026	0	0	0	0	0	0	0	0	0	0
Throt20025	50	19	29	0	3	15	9	7	3	18
Throt20024	0	0	0	0	0	0	0	0	0	0
Throt20029	0	0	0	0	0	0	0	0	0	0
Throt20028	0	0	0	0	0	0	0	0	0	0
Throt3669	1	6	1	0	0	0	0	0	2	4
Throt12469	2	4	0	0	0	0	0	0	0	0
Throt3663	6	11	11	6	22	12	12	7	32	7
Throt12463	0	5	0	0	0	3	0	1	2	0
Throt12460	0	6	0	0	0	0	1	1	0	1
Throt12461	0	5	1	1	0	0	0	0	3	1
Throt12466	7	12	17	24	7	9	8	10	3	5
Throt12467	92	141	118	40	95	44	50	71	41	58
Throt12464	0	0	1	0	0	0	0	0	0	0
Throt12465	0	3	1	0	0	1	0	0	0	0
Throt15209	1	2	8	0	8	6	0	3	4	2
Throt15208	3	6	10	1	2	2	5	2	3	5
Throt15207	1	1	2	1	1	1	0	0	0	0
Throt15206	0	0	0	0	0	1	0	0	0	0
Throt15205	0	2	0	0	0	0	0	1	0	0
Throt15204	164	234	606	73	86	238	173	211	132	221
Throt15203	0	0	0	0	0	0	0	0	0	0
Throt15202	1	2	2	0	0	0	1	0	3	0
Throt15201	10	0	4	0	0	0	1	0	0	0
Throt15200	11	0	6	0	1	0	1	1	0	0
Throt8679	6	13	4	2	2	6	1	2	5	1
Throt8678	1	3	2	2	2	1	0	0	0	4
Throt8671	14	11	14	0	9	2	0	3	4	1
Throt8670	0	0	0	0	0	0	1	0	0	0
Throt8673	0	0	0	0	0	0	0	2	0	0
Throt8672	0	0	0	0	0	0	0	0	0	0
Throt8675	187	132	303	81	86	53	146	104	74	160
Throt8674	0	3	0	1	0	2	0	0	2	0
Throt8677	0	0	0	0	0	0	0	0	0	0
Throt8676	0	0	0	0	0	0	0	0	0	0
Throt14158	2	5	0	0	0	1	0	0	1	3
Throt14159	0	0	2	0	0	2	0	0	1	0
Throt14154	0	16	0	0	0	0	3	1	0	1
Throt14155	0	14	0	0	0	0	3	0	0	1
Throt14156	0	2	2	1	2	0	0	0	0	0
Throt14157	1	4	0	0	0	0	0	0	0	1
Throt14150	0	3	0	0	0	1	0	0	2	1
Throt14151	1	3	0	0	1	0	0	0	1	0
Throt14152	1	1	2	0	0	1	0	0	0	0
Throt14153	0	0	0	0	0	0	0	0	0	0
Throt5368	0	5	4	2	0	0	0	0	3	1
Throt5369	120	106	12	6	6	10	3	8	10	2
Throt5360	0	6	3	0	0	0	0	0	0	0
Throt5361	0	0	0	0	0	0	0	0	0	0
Throt5362	21	25	10	4	5	2	2	2	0	1
Throt5363	0	0	0	0	1	0	0	0	0	0
Throt5364	0	2	0	0	0	0	0	0	0	0
Throt5365	3	3	1	0	0	0	0	0	0	0
Throt5366	16	20	3	1	4	2	3	2	4	4
Throt5367	0	9	4	2	1	1	0	1	4	1
Throt5098	1	19	6	1	0	0	0	1	4	0
Throt5099	0	1	5	0	0	0	1	1	0	1
Throt5096	17	9	15	3	9	13	5	3	14	3
Throt5097	6	11	9	5	11	11	1	2	12	7
Throt5094	0	0	0	0	0	0	0	0	0	0
Throt5095	0	1	0	0	0	0	1	0	0	0
Throt5092	1	28	4	0	0	0	0	0	2	2
Throt5093	8	125	18	4	1	1	6	4	9	6
Throt5090	0	0	0	0	0	1	0	1	0	0
Throt5091	9	148	26	4	2	6	6	5	14	5
Throt15788	0	5	1	2	0	0	0	1	4	1
Throt15789	0	3	0	1	0	1	0	1	0	0
Throt15782	0	1	0	0	0	0	0	0	0	0
Throt15783	0	0	0	0	0	0	0	0	0	0
Throt15780	0	2	0	0	0	0	0	0	0	0
Throt4940	540	1153	1048	161	219	564	462	438	187	429
Throt4947	160	209	579	74	74	244	154	180	109	177
Throt4946	4	3	1	0	0	5	0	3	2	0
Throt4945	12	19	8	2	17	15	6	3	17	1
Throt15785	0	2	0	0	0	1	0	0	1	0
Throt9438	140	22	22	1	2	3	4	1	2	7
Throt9439	1	10	1	0	2	3	0	1	1	2
Throt669	1363	837	233	755	44	69	34	23	112	11
Throt668	16	3	0	0	3	0	0	1	0	1
Throt3414	1	5	0	2	1	1	0	0	1	0
Throt3415	0	1	1	0	0	0	0	0	1	0
Throt3416	14	22	24	8	16	4	4	5	6	4
Throt6421	0	0	0	1	4	1	0	0	2	0
Throt3410	0	4	0	0	0	1	2	0	1	0
Throt3411	139	213	244	63	97	165	135	121	48	57
Throt3412	10	1	3	0	0	1	0	0	1	0
Throt3413	4	7	6	1	2	0	0	0	2	2
Throt16800	0	3	1	0	0	2	0	0	0	0
Throt16801	1	2	0	0	0	0	0	0	0	0
Throt16802	0	3	2	1	1	1	0	0	1	0
Throt16803	0	0	1	0	0	1	0	0	1	0
Throt16804	0	0	0	0	0	1	0	0	0	0
Throt16805	0	3	0	0	3	1	0	1	0	1
Throt16806	0	0	0	0	0	1	0	0	0	0
Throt16807	1	4	3	0	5	0	0	1	0	2
Throt16808	1484	2315	2026	670	1586	848	843	952	706	1028
Throt16809	0	0	0	0	0	0	0	0	0	0
Throt22353	0	0	0	0	0	0	0	0	0	0
Throt22352	0	0	0	0	0	0	0	0	0	0
Throt22351	0	0	0	0	0	0	0	0	0	0
Throt22350	0	0	0	0	0	0	0	0	0	0
Throt22357	0	0	0	0	0	0	0	0	0	0
Throt22356	0	0	0	0	0	0	0	0	0	0
Throt22355	0	0	0	0	0	0	0	0	0	0
Throt22354	0	0	0	0	0	0	0	0	0	0
Throt22359	0	0	0	0	0	0	0	0	0	0
Throt22358	0	0	0	0	0	0	0	0	0	0
Throt16211	0	2	0	0	0	1	0	0	0	0
Throt16210	0	1	2	0	0	0	0	0	0	1
Throt16213	2	0	3	0	0	1	0	1	1	0
Throt16212	2	11	12	1	4	9	5	5	2	0
Throt16215	1	10	0	1	2	0	1	0	2	1
Throt16214	0	0	0	0	0	0	0	0	0	0
Throt16217	1	1	0	0	0	0	0	0	1	0
Throt16216	13	26	7	3	9	22	4	18	8	25
Throt2174	0	3	0	0	0	0	0	0	0	0
Throt2175	1	0	0	0	0	0	0	0	0	1
Throt13373	0	0	0	1	0	0	0	0	0	0
Throt2177	1	76	4	3	0	29	3	2	22	3
Throt17038	0	7	0	3	0	0	0	0	0	0
Throt17039	3	0	0	0	0	0	0	0	0	0
Throt17036	0	4	0	0	0	0	0	0	0	0
Throt17037	4	39	4	0	5	0	4	1	2	0
Throt17034	0	0	0	0	0	0	0	0	0	0
Throt17035	1	6	1	0	1	2	0	0	0	0
Throt17032	0	0	0	0	0	0	0	0	0	0
Throt17033	0	0	0	0	0	0	0	0	0	0
Throt17030	1	0	0	0	0	0	0	1	0	0
Throt17031	0	4	0	0	3	1	1	0	3	0
Throt13377	0	1	0	0	0	1	0	0	0	0
Throt13376	0	0	0	0	0	1	0	0	0	0
Throt20221	0	0	0	0	0	0	0	0	0	0
Throt20220	1	3	0	0	0	0	0	0	0	0
Throt17782	0	2	0	0	0	0	0	0	0	0
Throt20222	0	0	0	0	0	0	0	0	0	0
Throt17784	0	0	0	0	0	0	0	0	0	1
Throt17785	0	0	0	0	0	0	0	0	0	0
Throt17786	415	688	481	205	417	276	257	324	175	307
Throt17787	0	0	0	0	0	0	0	0	0	0
Throt17788	0	0	0	0	0	0	0	0	0	0
Throt17789	0	0	0	0	0	0	0	0	0	0
Throt7148	6	4	0	0	0	0	0	1	0	3
Throt16788	0	0	0	0	0	0	0	0	4	0
Throt16787	265	444	466	150	229	153	203	154	133	177
Throt16786	0	0	0	1	0	1	0	0	1	0
Throt16785	0	1	0	0	0	0	0	0	0	0
Throt16784	0	0	0	0	0	0	0	0	0	0
Throt7142	0	1	0	0	0	0	0	0	0	0
Throt7143	0	0	0	0	0	0	0	0	0	0
Throt16781	6	11	9	1	2	1	0	1	1	1
Throt7141	3	0	0	0	0	0	1	0	0	0
Throt9654	0	7	0	0	0	0	0	0	0	1
Throt9655	18	34	29	12	20	12	6	15	20	6
Throt9656	2	7	20	1	1	3	20	10	5	18
Throt9657	0	2	0	0	0	0	0	0	0	0
Throt9650	0	2	0	1	1	3	1	1	2	0
Throt9651	0	1	1	2	3	0	1	0	0	0
Throt9652	3	3	1	0	0	2	0	0	3	0
Throt9653	2	9	2	1	3	3	0	0	6	1
Throt9658	1	0	0	0	0	0	0	0	0	0
Throt9659	0	4	1	0	2	0	0	1	1	0
Throt11067	0	0	0	0	0	0	0	0	0	0
Throt11066	2	10	1	0	1	1	0	0	1	0
Throt11065	2	6	0	1	0	0	0	0	1	0
Throt11064	0	3	6	0	3	3	0	2	3	0
Throt11063	0	2	0	1	0	1	0	1	0	0
Throt11062	5	4	1	1	4	0	1	0	0	0
Throt11061	0	2	0	0	1	4	1	0	1	2
Throt11060	36	58	49	21	18	14	26	12	15	17
Throt11069	68	105	129	67	90	84	46	53	60	32
Throt11068	0	2	0	0	1	5	1	0	1	0
Throt809	0	0	0	0	0	0	0	0	0	0
Throt808	5	7	2	0	6	8	1	3	3	2
Throt1421	2	0	1	0	0	1	0	0	0	0
Throt1420	0	0	0	0	0	0	0	0	0	0
Throt1427	2	10	1	0	0	0	0	0	1	1
Throt1426	47	40	11	2	4	5	4	2	6	7
Throt1425	89	79	17	6	2	6	7	9	10	12
Throt1424	150	274	43	12	5	15	18	17	30	20
Throt801	30	68	36	11	16	20	5	7	41	9
Throt800	8	11	0	0	0	27	3	2	43	0
Throt1429	0	0	0	0	0	2	0	1	0	0
Throt1428	0	0	0	0	0	0	0	0	0	0
Throt805	6	16	5	2	5	5	0	0	6	3
Throt804	1	11	0	1	1	4	0	1	2	0
Throt807	0	0	0	0	0	0	0	0	0	0
Throt806	7	12	2	1	10	11	2	3	5	2
Throt10334	17	3	11	0	1	1	1	0	1	2
Throt10335	3	8	1	0	2	4	0	0	7	0
Throt10336	3	8	1	0	2	2	0	1	8	0
Throt10337	1	7	6	5	6	7	0	0	6	0
Throt10330	0	19	4	0	0	5	2	2	3	3
Throt10331	4	3	0	0	0	0	0	1	0	0
Throt10332	2	1	0	0	1	0	0	0	0	0
Throt10333	0	1	0	0	0	0	0	0	0	0
Throt10338	1	2	1	1	4	6	0	0	1	0
Throt10339	1	0	0	0	0	0	0	0	0	0
Throt17818	0	0	0	0	0	0	0	0	0	0
Throt17819	0	0	0	0	0	0	0	0	0	0
Throt12868	0	2	0	1	0	2	0	1	2	0
Throt12869	0	3	0	0	0	0	0	0	0	0
Throt12866	1	6	2	0	0	4	2	1	0	0
Throt17811	0	0	0	0	0	0	0	0	0	0
Throt12864	57	79	78	39	29	31	34	21	21	22
Throt12865	2	1	4	2	1	1	1	0	1	4
Throt12862	6	0	0	0	5	0	3	0	0	0
Throt17815	39	6	0	1	1	0	0	0	1	4
Throt17816	3	5	0	1	0	0	0	3	0	0
Throt12861	4	0	0	0	0	0	0	0	1	0
Throt8268	0	7	5	0	0	0	0	0	2	0
Throt8269	0	0	0	0	0	0	0	0	0	0
Throt8266	0	0	0	0	0	0	0	0	0	0
Throt8267	0	2	0	0	0	0	0	0	2	0
Throt8264	2	2	1	0	0	2	0	0	0	0
Throt8265	0	1	3	1	1	0	1	0	1	1
Throt8262	0	8	4	0	1	0	2	1	0	3
Throt8263	1	2	2	0	0	1	0	0	1	0
Throt8260	1	13	0	0	2	2	3	0	5	2
Throt8261	0	2	0	0	0	0	0	0	1	0
Throt20198	0	0	0	0	0	0	0	0	0	0
Throt14547	3	8	5	0	2	3	4	2	5	3
